SP_61.csv,SP_62.csv,SP_63.csv,SP_65.csv,SP_67.csv,SP_68.csv,SP_69.csv,SP_70.csv,SP_71.csv,SP_72.csv,SP_73.csv,SP_74.csv,SP_75.csv,SP_76.csv
64758.5000,64758.5000,64758.5000,64758.5000,64758.5000,64758.5000,64758.5000,64758.5000,64758.5000,64758.5000,64758.5000,64758.5000,64758.5000,64758.5000
64692.0000,64692.0000,64692.0000,64692.0000,64692.0000,64692.0000,64692.0000,64692.0000,64692.0000,64692.0000,64692.0000,64692.0000,64692.0000,64692.0000
64711.0000,64711.0000,64711.0000,64711.0000,64711.0000,64711.0000,64711.0000,64711.0000,64711.0000,64711.0000,64711.0000,64711.0000,64711.0000,64711.0000
64755.0000,64755.0000,64755.0000,64755.0000,64755.0000,64755.0000,64755.0000,64755.0000,64755.0000,64755.0000,64755.0000,64755.0000,64091.5000,63065.0000
64709.0000,64709.0000,64709.0000,64709.0000,64709.0000,64709.0000,64709.0000,64709.0000,64709.0000,64709.0000,64709.0000,62599.0000,61870.0000,60833.5000
64697.5000,64697.5000,64697.5000,64697.5000,64697.5000,64697.5000,64697.5000,64697.5000,64697.5000,64697.5000,63890.0000,60755.5000,59958.0000,58572.5000
64710.5000,64710.5000,64710.5000,64710.5000,64710.5000,64710.5000,64710.5000,64710.5000,64517.5000,63201.0000,61864.5000,58790.0000,57966.0000,56888.5000
64759.0000,64759.0000,64759.0000,64759.0000,64759.0000,64759.0000,64759.0000,64213.0000,62558.0000,61579.0000,60344.0000,57034.5000,56250.5000,55393.0000
64770.5000,64770.5000,64770.5000,64770.5000,64770.5000,64770.5000,64253.5000,62520.0000,60756.0000,59609.0000,58501.0000,55458.0000,54762.0000,53862.0000
64746.0000,64746.0000,64746.0000,64746.0000,64746.0000,64572.0000,63025.0000,61062.5000,59527.0000,58431.0000,57308.0000,54202.5000,53310.0000,52347.5000
64725.5000,64725.5000,64725.5000,64725.5000,64725.5000,63465.5000,61578.5000,59810.5000,58390.0000,57094.0000,56208.5000,53107.5000,52275.0000,51504.0000
64733.0000,64733.0000,64733.0000,64733.0000,64392.0000,62526.0000,60522.0000,58930.5000,57282.0000,56339.5000,55088.0000,52214.5000,51274.0000,50606.0000
64717.0000,64717.0000,64717.0000,64717.0000,63574.5000,61573.5000,59715.5000,57819.5000,56573.5000,55209.0000,54106.5000,51424.0000,50652.0000,49659.0000
64726.0000,64726.0000,64726.0000,64726.0000,62733.5000,60761.5000,58822.0000,57199.0000,55741.5000,54441.5000,53332.0000,50658.5000,50037.5000,48879.0000
64754.0000,64754.0000,64754.0000,64754.0000,61824.0000,59889.5000,58270.5000,56308.0000,55021.5000,53775.0000,52903.0000,49957.0000,49150.5000,48352.0000
64744.0000,64744.0000,64744.0000,64744.0000,61083.0000,59083.0000,57379.0000,55687.5000,54327.0000,53027.5000,52061.0000,49256.0000,48507.0000,47687.0000
64730.5000,64730.5000,64730.5000,64730.5000,60513.5000,58347.5000,56696.5000,55097.0000,53746.5000,52431.5000,51540.0000,48767.5000,48086.0000,47069.0000
64710.0000,64710.0000,64710.0000,64690.5000,60213.0000,57997.0000,56428.5000,54653.0000,53325.5000,52058.5000,51067.0000,48428.0000,47616.0000,46774.0000
64738.5000,64738.5000,64738.5000,64529.5000,59531.0000,57753.5000,56113.5000,54392.0000,52860.0000,51895.0000,50686.0000,48036.0000,47273.5000,46327.0000
64735.0000,64735.0000,64735.0000,64242.0000,59344.5000,57375.0000,55635.5000,54008.0000,52449.0000,51389.5000,50357.0000,47602.5000,46982.0000,45944.5000
64726.5000,64726.5000,64726.5000,64038.0000,58867.5000,56763.5000,55071.0000,53466.5000,51949.5000,50786.0000,49743.0000,47250.5000,46520.0000,45468.5000
64739.5000,64739.5000,64739.5000,63735.0000,58350.0000,56521.5000,54732.5000,53156.0000,51609.0000,50492.0000,49497.0000,46871.5000,46039.5000,45096.0000
64691.0000,64691.0000,64691.0000,63463.5000,57909.5000,56119.0000,54243.5000,52503.5000,51247.5000,50311.5000,49244.0000,46470.0000,45857.0000,45002.0000
64724.5000,64724.5000,64724.5000,63081.0000,57872.5000,55952.0000,54163.5000,52481.0000,51289.0000,50109.5000,49117.0000,46339.0000,45751.5000,44833.0000
64682.0000,64682.0000,64682.0000,62960.5000,57679.0000,55685.0000,54074.0000,52368.0000,51096.0000,50043.5000,48939.0000,46341.5000,45567.5000,44482.5000
64710.0000,64710.0000,64710.0000,62961.0000,57686.5000,55812.0000,53973.0000,52393.5000,51009.0000,49901.0000,48837.0000,46182.0000,45637.0000,44578.0000
64725.5000,64725.5000,64725.5000,62989.0000,57631.5000,55953.0000,54176.0000,52329.0000,50913.5000,49908.0000,48924.5000,46241.0000,45651.0000,44655.5000
64739.0000,64739.0000,64739.0000,63198.5000,57790.0000,55962.5000,54232.5000,52516.0000,51118.5000,49991.0000,48991.5000,46338.0000,45531.5000,44769.0000
64680.5000,64680.5000,64680.5000,62950.5000,57804.0000,55741.0000,53938.5000,52161.0000,50887.5000,49833.5000,48941.0000,46169.0000,45511.0000,44711.0000
64739.5000,64739.5000,64739.5000,62798.0000,57465.0000,55198.5000,53836.5000,52127.0000,50717.0000,49673.5000,48613.0000,46079.0000,45189.0000,44322.0000
64725.0000,64725.0000,64725.0000,61926.5000,56900.5000,54872.0000,53168.5000,51625.5000,50120.5000,49079.0000,48007.0000,45489.5000,44839.5000,43933.0000
64710.0000,64710.0000,64710.0000,61498.5000,56127.5000,54359.0000,52551.5000,51116.0000,49723.5000,48555.0000,47667.0000,44958.5000,44325.5000,43481.0000
64744.0000,64744.0000,64744.0000,60712.5000,55677.0000,53761.0000,52200.5000,50653.5000,49257.5000,48049.0000,47308.5000,44674.5000,44064.5000,43132.5000
64728.5000,64728.5000,64728.5000,60030.5000,54994.5000,53266.0000,51583.0000,50038.5000,48796.5000,47627.0000,46610.0000,44116.5000,43532.5000,42532.0000
64715.0000,64715.0000,64715.0000,59489.0000,54416.5000,52652.5000,51053.5000,49278.0000,48115.5000,47179.0000,45961.5000,43704.0000,42893.5000,42116.5000
64711.0000,64711.0000,64711.0000,58937.0000,53867.5000,52127.5000,50480.0000,48945.5000,47698.0000,46660.5000,45458.0000,43174.0000,42326.0000,41750.0000
64743.0000,64743.0000,64743.0000,58255.0000,53384.5000,51796.5000,50205.5000,48544.0000,47229.5000,46227.5000,45211.5000,42754.0000,42101.5000,41285.5000
64719.5000,64719.5000,64559.5000,57866.0000,52707.5000,51140.5000,49474.0000,48017.0000,46833.0000,45741.0000,44699.5000,42267.5000,41612.0000,40804.5000
64700.0000,64700.0000,64555.0000,57705.5000,52715.0000,50905.5000,49387.0000,47710.5000,46519.0000,45444.5000,44522.0000,42071.0000,41222.5000,40615.0000
64709.0000,64709.0000,64346.5000,57193.0000,52201.0000,50445.5000,48977.0000,47584.0000,46267.0000,45115.0000,44208.5000,41894.5000,41056.5000,40310.5000
64748.0000,64748.0000,64093.0000,56793.5000,52021.0000,50279.5000,48561.5000,47140.0000,45830.0000,44963.5000,43778.0000,41548.5000,40781.0000,40110.5000
