Task,TaskName,Model,Preprocess,Fold,MacroF1,BalancedAcc,Accuracy
T3_mba_conc,MBA Concentration,1D-CNN,raw,4,0.4882973629858776,0.4943815736919185,0.4113924050632911
T4_thiram_pres,Thiram Presence,1D-CNN,raw,0,0.481071964017991,0.5272727272727272,0.755868544600939
T4_thiram_pres,Thiram Presence,1D-CNN,raw,1,0.749300967890613,0.7808843537414966,0.7939698492462312
T4_thiram_pres,Thiram Presence,1D-CNN,raw,2,0.6766697898541025,0.7895833333333333,0.6919191919191919
T4_thiram_pres,Thiram Presence,1D-CNN,raw,3,0.571704890853827,0.572463768115942,0.5967741935483871
T4_thiram_pres,Thiram Presence,1D-CNN,raw,4,0.4643030126901095,0.5138888888888888,0.7784810126582279
T5_mg_pres,MG Presence,1D-CNN,raw,0,0.6648511256354394,0.6591544374563243,0.755868544600939
T5_mg_pres,MG Presence,1D-CNN,raw,1,0.7124871001031992,0.6879795396419437,0.8241206030150754
T5_mg_pres,MG Presence,1D-CNN,raw,2,0.6795112781954887,0.6927855274629469,0.6868686868686869
T5_mg_pres,MG Presence,1D-CNN,raw,3,0.7596197940551133,0.7667808219178083,0.8333333333333334
T5_mg_pres,MG Presence,1D-CNN,raw,4,0.3898866074164879,0.453011611030479,0.6012658227848101
T6_mba_pres,MBA Presence,1D-CNN,raw,0,0.590218127624983,0.5897822282714369,0.6666666666666666
T6_mba_pres,MBA Presence,1D-CNN,raw,1,0.7492454212454213,0.741576209859792,0.7839195979899497
T6_mba_pres,MBA Presence,1D-CNN,raw,2,0.6812340836577584,0.7316666666666667,0.7222222222222222
T6_mba_pres,MBA Presence,1D-CNN,raw,3,0.6930252583237657,0.7077912138374407,0.7526881720430108
T6_mba_pres,MBA Presence,1D-CNN,raw,4,0.9725408411539798,0.9927536231884058,0.9873417721518988
T7_mixture_order,Mixture Complexity,1D-CNN,raw,0,0.3125620655412115,0.3373704946738654,0.3943661971830985
T7_mixture_order,Mixture Complexity,1D-CNN,raw,1,0.5528159319100086,0.5455947561210719,0.6080402010050251
T7_mixture_order,Mixture Complexity,1D-CNN,raw,2,0.8341563786008231,0.8531403644075967,0.8282828282828283
T7_mixture_order,Mixture Complexity,1D-CNN,raw,3,0.4047589252194433,0.468796992481203,0.4032258064516129
T7_mixture_order,Mixture Complexity,1D-CNN,raw,4,0.4993663972034083,0.4956582633053221,0.5759493670886076
T1b_thiram_3c,Thiram Semi-Quant,1D-CNN,raw,0,0.5282865282865282,0.5630623000188217,0.6666666666666666
T1b_thiram_3c,Thiram Semi-Quant,1D-CNN,raw,1,0.3736854976766936,0.3904761904761904,0.3668341708542713
T1b_thiram_3c,Thiram Semi-Quant,1D-CNN,raw,2,0.5191395538644917,0.6333333333333334,0.5252525252525253
T1b_thiram_3c,Thiram Semi-Quant,1D-CNN,raw,3,0.613306466578528,0.6226920987328017,0.6075268817204301
T1b_thiram_3c,Thiram Semi-Quant,1D-CNN,raw,4,0.5805100314488255,0.6247035212552453,0.5569620253164557
T2b_mg_3c,MG Semi-Quant,1D-CNN,raw,0,0.5158882442221105,0.5148555148555148,0.5492957746478874
